 ,L*,a*,b*,X,Y,Z,Dominant Wavelenght,Whiteness,Purity,Tint,Chroma,Hue,Color Temperature, ,195.462,196.256,197.049,197.841,198.634,199.427,200.22,201.013,201.805,202.598,203.39,204.183,204.975,205.767,206.56,207.352,208.144,208.936,209.728,210.52,211.312,212.104,212.895,213.687,214.479,215.27,216.062,216.853,217.644,218.436,219.227,220.018,220.809,221.6,222.391,223.182,223.973,224.764,225.554,226.345,227.135,227.926,228.716,229.507,230.297,231.087,231.878,232.668,233.458,234.248,235.038,235.828,236.617,237.407,238.197,238.986,239.776,240.566,241.355,242.144,242.934,243.723,244.512,245.301,246.09,246.879,247.668,248.457,249.246,250.034,250.823,251.612,252.4,253.189,253.977,254.765,255.554,256.342,257.13,257.918,258.706,259.494,260.282,261.07,261.857,262.645,263.433,264.22,265.008,265.795,266.583,267.37,268.157,268.944,269.731,270.518,271.305,272.092,272.879,273.666,274.453,275.239,276.026,276.812,277.599,278.385,279.171,279.958,280.744,281.53,282.316,283.102,283.888,284.674,285.46,286.245,287.031,287.817,288.602,289.388,290.173,290.958,291.744,292.529,293.314,294.099,294.884,295.669,296.454,297.239,298.024,298.808,299.593,300.377,301.162,301.946,302.731,303.515,304.299,305.083,305.867,306.652,307.435,308.219,309.003,309.787,310.571,311.354,312.138,312.921,313.705,314.488,315.272,316.055,316.838,317.621,318.404,319.187,319.97,320.753,321.536,322.318,323.101,323.884,324.666,325.449,326.231,327.013,327.795,328.578,329.36,330.142,330.924,331.706,332.488,333.269,334.051,334.833,335.614,336.396,337.177,337.959,338.74,339.521,340.303,341.084,341.865,342.646,343.427,344.207,344.988,345.769,346.55,347.33,348.111,348.891,349.672,350.452,351.232,352.012,352.793,353.573,354.353,355.133,355.912,356.692,357.472,358.252,359.031,359.811,360.59,361.37,362.149,362.928,363.707,364.486,365.266,366.044,366.823,367.602,368.381,369.16,369.938,370.717,371.496,372.274,373.052,373.831,374.609,375.387,376.165,376.943,377.721,378.499,379.277,380.055,380.833,381.61,382.388,383.165,383.943,384.72,385.498,386.275,387.052,387.829,388.606,389.383,390.16,390.937,391.714,392.49,393.267,394.044,394.82,395.596,396.373,397.149,397.925,398.702,399.478,400.254,401.03,401.806,402.581,403.357,404.133,404.908,405.684,406.459,407.235,408.01,408.786,409.561,410.336,411.111,411.886,412.661,413.436,414.211,414.985,415.76,416.535,417.309,418.084,418.858,419.632,420.407,421.181,421.955,422.729,423.503,424.277,425.051,425.825,426.598,427.372,428.146,428.919,429.693,430.466,431.239,432.013,432.786,433.559,434.332,435.105,435.878,436.651,437.423,438.196,438.969,439.741,440.514,441.286,442.058,442.831,443.603,444.375,445.147,445.919,446.691,447.463,448.235,449.007,449.778,450.55,451.321,452.093,452.864,453.636,454.407,455.178,455.949,456.72,457.491,458.262,459.033,459.804,460.574,461.345,462.116,462.886,463.656,464.427,465.197,465.967,466.738,467.508,468.278,469.048,469.817,470.587,471.357,472.127,472.896,473.666,474.435,475.205,475.974,476.743,477.512,478.281,479.051,479.82,480.588,481.357,482.126,482.895,483.663,484.432,485.2,485.969,486.737,487.505,488.274,489.042,489.81,490.578,491.346,492.114,492.881,493.649,494.417,495.184,495.952,496.719,497.487,498.254,499.021,499.788,500.556,501.323,502.09,502.856,503.623,504.39,505.157,505.923,506.69,507.456,508.223,508.989,509.755,510.521,511.288,512.054,512.82,513.586,514.351,515.117,515.883,516.648,517.414,518.18,518.945,519.71,520.476,521.241,522.006,522.771,523.536,524.301,525.066,525.831,526.595,527.36,528.124,528.889,529.653,530.418,531.182,531.946,532.71,533.475,534.239,535.002,535.766,536.53,537.294,538.058,538.821,539.585,540.348,541.111,541.875,542.638,543.401,544.164,544.927,545.69,546.453,547.216,547.979,548.741,549.504,550.266,551.029,551.791,552.554,553.316,554.078,554.84,555.602,556.364,557.126,557.888,558.65,559.411,560.173,560.934,561.696,562.457,563.219,563.98,564.741,565.502,566.263,567.024,567.785,568.546,569.306,570.067,570.828,571.588,572.349,573.109,573.869,574.63,575.39,576.15,576.91,577.67,578.43,579.19,579.949,580.709,581.469,582.228,582.988,583.747,584.506,585.266,586.025,586.784,587.543,588.302,589.061,589.82,590.578,591.337,592.096,592.854,593.613,594.371,595.129,595.888,596.646,597.404,598.162,598.92,599.678,600.436,601.193,601.951,602.709,603.466,604.224,604.981,605.738,606.496,607.253,608.01,608.767,609.524,610.281,611.037,611.794,612.551,613.307,614.064,614.82,615.577,616.333,617.089,617.845,618.602,619.358,620.113,620.869,621.625,622.381,623.136,623.892,624.648,625.403,626.158,626.914,627.669,628.424,629.179,629.934,630.689,631.444,632.199,632.953,633.708,634.462,635.217,635.971,636.726,637.48,638.234,638.988,639.742,640.496,641.25,642.004,642.758,643.511,644.265,645.019,645.772,646.526,647.279,648.032,648.785,649.538,650.291,651.044,651.797,652.55,653.303,654.055,654.808,655.561,656.313,657.065,657.818,658.57,659.322,660.074,660.826,661.578,662.33,663.082,663.833,664.585,665.337,666.088,666.839,667.591,668.342,669.093,669.844,670.595,671.346,672.097,672.848,673.599,674.35,675.1,675.851,676.601,677.352,678.102,678.852,679.602,680.352,681.102,681.852,682.602,683.352,684.102,684.851,685.601,686.35,687.1,687.849,688.599,689.348,690.097,690.846,691.595,692.344,693.093,693.841,694.59,695.339,696.087,696.836,697.584,698.332,699.081,699.829,700.577,701.325,702.073,702.821,703.569,704.316,705.064,705.812,706.559,707.307,708.054,708.801,709.548,710.296,711.043,711.79,712.536,713.283,714.03,714.777,715.523,716.27,717.016,717.763,718.509,719.255,720.001,720.748,721.494,722.239,722.985,723.731,724.477,725.223,725.968,726.714,727.459,728.204,728.95,729.695,730.44,731.185,731.93,732.675,733.42,734.164,734.909,735.654,736.398,737.143,737.887,738.631,739.375,740.12,740.864,741.608,742.352,743.095,743.839,744.583,745.327,746.07,746.814,747.557,748.3,749.043,749.787,750.53,751.273,752.016,752.759,753.501,754.244,754.987,755.729,756.472,757.214,757.957,758.699,759.441,760.183,760.925,761.667,762.409,763.151,763.893,764.634,765.376,766.117,766.859,767.6,768.341,769.083,769.824,770.565,771.306,772.047,772.787,773.528,774.269,775.009,775.75,776.49,777.231,777.971,778.711,779.451,780.192,780.932,781.671,782.411,783.151,783.891,784.63,785.37,786.109,786.849,787.588,788.327,789.066,789.806,790.545,791.283,792.022,792.761,793.5,794.238,794.977,795.715,796.454,797.192,797.93,798.669,799.407,800.145,800.883,801.62,802.358,803.096,803.834,804.571,805.309,806.046,806.783,807.521,808.258,808.995,809.732,810.469,811.206,811.942,812.679,813.416,814.152,814.889,815.625,816.362,817.098,817.834,818.57,819.306,820.042,820.778,821.514,822.249,822.985,823.721,824.456,825.192,825.927,826.662,827.397,828.132,828.867,829.602,830.337,831.072,831.807,832.541,833.276,834.01,834.745,835.479,836.213,836.948,837.682,838.416,839.15,839.884,840.617,841.351,842.085,842.818,843.552,844.285,845.018,845.752,846.485,847.218,847.951,848.684,849.417,850.15,850.882,851.615,852.347,853.08,853.812,854.545,855.277,856.009,856.741,857.473,858.205,858.937,859.669,860.4,861.132,861.864,862.595,863.326,864.058,864.789,865.52,866.251,866.982,867.713,868.444,869.175,869.905,870.636,871.367,872.097,872.827,873.558,874.288,875.018,875.748,876.478,877.208,877.938,878.668,879.397,880.127,880.856,881.586,882.315,883.044,883.774,884.503,885.232,885.961,886.69,887.418,888.147,888.876,889.604,890.333,891.061,891.79,892.518,893.246,893.974,894.702,895.43,896.158,896.886,897.614,898.341,899.069,899.796,900.524,901.251,901.978,902.705,903.432,904.159,904.886,905.613,906.34,907.067,907.793,908.52,909.246,909.973,910.699,911.425,912.151,912.877,913.603,914.329,915.055,915.781,916.506,917.232,917.958,918.683,919.408,920.134,920.859,921.584,922.309,923.034,923.759,924.484,925.208,925.933,926.657,927.382,928.106,928.831,929.555,930.279,931.003,931.727,932.451,933.175,933.899,934.622,935.346,936.07,936.793,937.516,938.24,938.963,939.686,940.409,941.132,941.855,942.578,943.3,944.023,944.746,945.468,946.191,946.913,947.635,948.357,949.079,949.801,950.523,951.245,951.967,952.689,953.41,954.132,954.853,955.575,956.296,957.017,957.738,958.459,959.18,959.901,960.622,961.343,962.063,962.784,963.505,964.225,964.945,965.666,966.386,967.106,967.826,968.546,969.266,969.985,970.705,971.425,972.144,972.864,973.583,974.302,975.022,975.741,976.46,977.179,977.898,978.616,979.335,980.054,980.772,981.491,982.209,982.928,983.646,984.364,985.082,
W_Calibration,100,0,0,95.0422,100,108.876,565.016,99.9909,1.74827e-05,0.00127928,0,0,6504.1, ,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
F_Calibration,100,0,0,108.104,100,39.2965,491.07,99.9909,0.000170256,0.00127928,0,0,3000.62, ,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
W_3477A2 | 303_I_Faint_0.501_VS1,98.6231,-0.842673,2.16202,91.2294,96.4812,101.634,570.024,86.9161,0.0195772,0.295121,2.32044,111.294,6338.21, ,-100,24.186,123.243,48,94.0944,94.1311,94.1761,93.4794,93.6857,93.4777,93.9405,93.8046,93.3394,93.4957,93.3426,92.6656,92.8487,92.0698,91.6346,91.6348,91.0448,91.3132,91.7589,91.6892,92.2535,92.5326,92.9279,93.2108,92.6877,93.3906,93.4026,93.0148,92.6129,92.2554,92.276,92.6854,92.7724,92.9998,92.7687,92.6299,92.5172,93.1167,93.2172,93.4824,92.9134,93.0719,93.2165,92.515,92.9016,92.5195,92.4948,92.6519,92.4064,92.6577,92.4544,92.4785,92.8501,92.5064,92.8839,92.3787,92.1803,92.2891,91.3611,91.2706,91.3488,91.5612,91.5016,91.443,91.4121,91.5192,91.0798,91.7262,92.0273,92.0207,91.9469,91.545,91.3247,91.8227,91.8183,92.2383,92.6589,92.7553,92.5452,92.383,92.704,93.0988,92.6827,92.7364,92.3646,92.3332,92.4362,92.4006,92.4333,92.5554,92.1645,91.941,92.0398,91.989,91.9553,91.87,91.8533,91.9518,91.8894,91.7638,92.2309,92.098,91.9602,91.7723,91.6051,91.3506,91.2821,91.3331,91.7489,91.7223,91.7408,91.9668,92.1357,91.9772,92.3467,92.4871,92.4461,92.4498,92.3598,92.3795,92.6665,92.3123,92.4328,92.5289,92.276,92.1164,92.2086,92.4177,92.427,92.1174,92.6316,92.6873,92.4893,92.6886,92.6773,92.5213,92.2407,92.4224,92.6606,92.6009,92.4139,92.5044,92.4952,92.5376,92.4594,92.5464,92.2257,92.4146,92.0362,91.9236,91.5898,91.7634,91.8258,91.8972,92.0767,92.1254,92.0074,92.1923,92.7705,92.9942,92.8555,92.9321,92.6518,92.2677,92.3071,92.1564,92.2218,91.7641,91.9771,92.0753,92.0392,92.445,92.97,92.9589,93.0222,93.2671,93.5954,93.2807,93.1478,92.6798,92.3234,92.0852,91.8619,91.798,91.4414,90.9995,90.6576,90.7318,90.8306,90.7434,90.0902,89.8548,89.654,89.7238,89.4343,89.8253,89.4129,89.1843,89.2434,89.4201,89.343,89.0644,88.5465,88.2872,87.8616,87.6069,87.5135,87.1772,86.9469,86.7715,86.6905,86.578,86.7249,86.4938,86.3938,86.226,86.2418,85.9771,85.8885,85.5303,85.3455,84.9474,84.6598,84.2961,84.1075,83.601,83.3624,82.9776,82.7076,82.0842,81.5772,80.9442,80.3513,79.5697,78.9429,78.3224,77.8552,77.2351,76.5879,75.8873,75.1846,74.3906,73.7711,72.998,72.2224,71.3374,70.5983,70.2128,69.9363,69.845,69.8394,69.8579,69.9195,69.8933,69.7957,69.5928,69.2906,69.0867,69.0861,69.3242,69.7746,70.4515,71.2729,72.1189,73.0163,73.9654,74.9697,75.9642,76.9301,77.724,78.161,78.0241,77.5047,77.3114,77.6262,78.2329,78.9482,79.676,80.6307,81.9006,83.717,85.9633,87.6517,88.7049,89.3801,89.9488,90.4765,90.8319,91.1395,91.4462,91.6851,91.929,92.1446,92.3758,92.5466,92.7511,92.9326,93.0784,93.165,93.2886,93.3799,93.4515,93.5159,93.5893,93.6197,93.668,93.6957,93.757,93.7367,93.7542,93.7926,93.8217,93.8168,93.8132,93.8076,93.8182,93.7619,93.7416,93.7245,93.6652,93.6191,93.6118,93.5967,93.5992,93.5921,93.6638,93.7565,93.816,93.9204,93.9821,94.0341,94.1013,94.1551,94.1741,94.1741,94.1622,94.1445,94.1434,94.2004,94.2286,94.2486,94.2846,94.3598,94.4355,94.5105,94.5695,94.6145,94.605,94.6151,94.6186,94.5527,94.4851,94.3689,94.2608,94.2124,94.1632,94.1683,94.1971,94.2526,94.4054,94.545,94.7577,94.9528,95.1336,95.2939,95.4083,95.5404,95.6346,95.6809,95.7319,95.7878,95.8076,95.8444,95.8778,95.9273,95.929,95.9492,95.9889,96.0509,96.0294,96.0956,96.1006,96.1157,96.1535,96.2034,96.2182,96.2489,96.2563,96.3066,96.2958,96.3235,96.3376,96.3401,96.3183,96.3203,96.316,96.3195,96.3096,96.3132,96.3132,96.3203,96.3167,96.3189,96.3378,96.3304,96.3523,96.3847,96.3951,96.3886,96.393,96.3959,96.4193,96.4481,96.4773,96.4732,96.4695,96.4713,96.4996,96.5201,96.5163,96.5141,96.5042,96.5025,96.5047,96.4938,96.5091,96.5037,96.5026,96.5299,96.5376,96.5365,96.5291,96.5239,96.5384,96.5437,96.5605,96.5503,96.5193,96.5319,96.5289,96.5283,96.5343,96.5379,96.5287,96.534,96.5397,96.567,96.552,96.5592,96.5729,96.5796,96.5807,96.5681,96.5654,96.5777,96.5811,96.5926,96.5888,96.5715,96.5643,96.5583,96.566,96.5545,96.5485,96.5362,96.5266,96.528,96.5358,96.5546,96.5568,96.5643,96.5671,96.5827,96.5951,96.6139,96.6227,96.618,96.6143,96.62,96.6177,96.6062,96.5908,96.6069,96.5983,96.5854,96.6183,96.6249,96.6339,96.6425,96.6707,96.6745,96.6688,96.6898,96.7068,96.7017,96.7013,96.7077,96.7172,96.7213,96.7252,96.7178,96.6935,96.7032,96.7163,96.7098,96.7109,96.7062,96.6943,96.7006,96.7189,96.7251,96.7429,96.7398,96.7461,96.7237,96.7149,96.7416,96.7365,96.7178,96.7375,96.7353,96.7455,96.7527,96.7659,96.777,96.781,96.7944,96.8166,96.8223,96.8126,96.7986,96.7918,96.8048,96.8228,96.7855,96.7856,96.7714,96.7624,96.7724,96.7762,96.7912,96.7865,96.7717,96.7663,96.7588,96.7888,96.794,96.779,96.7875,96.761,96.7745,96.8033,96.8278,96.8475,96.8329,96.8422,96.857,96.85,96.8694,96.8557,96.8348,96.848,96.8395,96.8455,96.8528,96.8617,96.8666,96.8731,96.8956,96.9159,96.9104,96.9211,96.9155,96.9022,96.9066,96.905,96.9005,96.8827,96.8535,96.8524,96.8387,96.8221,96.8073,96.7838,96.799,96.7816,96.7971,96.8227,96.8112,96.8171,96.8242,96.8474,96.833,96.8203,96.8389,96.8288,96.8131,96.8345,96.832,96.8472,96.8406,96.8742,96.8835,96.8834,96.8918,96.9138,96.8966,96.8865,96.8732,96.8716,96.8589,96.8647,96.8813,96.8712,96.8588,96.8692,96.8918,96.9172,96.9325,96.9293,96.9218,96.9187,96.9127,96.9252,96.9192,96.9192,96.8878,96.882,96.89,96.8886,96.901,96.9283,96.9148,96.9315,96.9367,96.9438,96.9653,96.9904,97.0053,96.9826,96.9796,96.9977,96.9846,96.9781,96.9948,96.9446,96.9549,96.9258,96.983,97.008,97.002,97.0226,97.0459,97.0346,97.0915,97.092,97.1231,97.0882,97.0758,97.071,97.0722,97.0684,97.1078,97.1178,97.1124,97.1113,97.1413,97.146,97.1866,97.2109,97.1933,97.1842,97.173,97.1775,97.1997,97.1831,97.1871,97.1259,97.1017,97.1373,97.1384,97.1482,97.1328,97.1304,97.1137,97.1543,97.2486,97.2799,97.2828,97.3476,97.3719,97.3877,97.3894,97.4336,97.401,97.3939,97.402,97.4032,97.3404,97.3142,97.351,97.364,97.3548,97.3575,97.3296,97.3307,97.353,97.4082,97.4281,97.4528,97.4339,97.444,97.4561,97.4781,97.4732,97.4942,97.5144,97.4849,97.4709,97.548,97.5576,97.536,97.5485,97.5552,97.5591,97.5639,97.559,97.5812,97.5871,97.5802,97.5889,97.6134,97.7101,97.7779,97.7531,97.8294,97.8558,97.8278,97.8834,97.9201,97.8904,97.8712,97.8135,97.8633,97.8218,97.8235,97.7854,97.7304,97.8197,97.9105,97.9315,97.8857,97.8528,97.8479,97.833,97.959,98.1001,98.0838,98.0729,98.0742,98.1108,98.1609,98.2783,98.3088,98.3278,98.3166,98.4015,98.4511,98.4097,98.4495,98.4154,98.3754,98.3648,98.234,98.1213,98.0412,97.9589,98.0102,98.2292,98.1881,98.1545,98.1959,98.3823,98.4821,98.5151,98.7096,98.8103,98.7248,98.8286,98.8549,98.7327,98.6949,98.7271,98.7652,98.7627,98.5959,98.542,98.7446,98.834,99.0011,99.0321,99.1339,99.2328,98.9877,99.307,99.1214,98.7478,98.7859,98.8592,98.843,98.5612,98.371,98.5527,98.3311,98.5533,98.8227,98.8137,98.7438,98.7615,98.9931,99.097,99.0925,99.0443,98.8461,98.8941,98.7936,98.9817,98.7298,98.6862,98.6504,98.7226,98.8544,99.109,98.9645,98.9965,98.7638,98.9318,98.8685,98.8936,99.152,99.0914,98.7832,98.7478,98.7644,98.8371,98.9762,98.9558,99.2085,99.1021,99.0988,99.2603,99.2614,99.232,99.2855,99.3507,99.3672,99.2452,99.1017,99.2738,99.4486,99.768,99.8919,99.876,99.5557,99.8432,99.4861,99.2918,99.366,99.4044,99.3042,99.2963,99.2488,99.5624,99.8098,99.8243,99.9723,99.6783,99.5474,99.4489,99.4089,99.3675,99.335,99.0461,99.6195,99.5348,99.4303,99.2144,99.17,99.219,99.6101,99.408,99.7478,99.4271,99.6365,99.81,100.145,100.176,100.257,99.8759,100.2,99.6293,99.6068,99.6766,99.3767,99.2492,99.2435,99.1342,99.7418,99.8257,99.8465,99.8782,99.6719,100.007,99.8657,99.6476,99.6573,99.1985,98.6304,98.7771,98.9925,99.0357,98.7372,98.9196,99.237,99.012,98.6249,99.1492,98.8355,98.6075,98.4581,98.8697,98.6183,98.6833,98.8759,98.9808,98.3125,98.4102,98.3793,98.3031,98.0314,98.0317,97.6846,97.6093,97.6285,97.7634,97.7266,98.006,98.103,98.1993,98.4473,98.5652,98.4313,98.4111,98.4948,98.4668,98.2921,98.1956,97.9746,97.8047,97.7248,98.0253,97.7849,98.1599,98.3612,98.3852,98.4228,98.6574,98.6792,98.2348,97.9873,98.232,97.8215,97.6167,97.5783,97.8696,97.5159,97.5425,97.8288,97.842,98.0918,98.5696,98.4914,98.1034,97.6261,97.7517,97.8709,97.9732,98.0124,97.9955,97.848,98.0886,98.4466,98.4951,98.4913,98.4381,98.1538,98.2839,97.8853,97.7782,97.773,97.6938,98.0024,98.3577,98.615,99.2226,99.0785,99.2854,99.5591,99.5112,99.6014,99.2761,98.918,98.3346,98.1131,98.1732,98.2851,98.007,97.982,97.4192,97.5862,97.7235,98.1239,98.0309,97.8072,97.4948,97.148,97.1549,97.8611,98.0187,97.9136,97.7048,97.6625,97.7697,97.964,98.3995,98.4453,74.4828,102.857,112,-203.077,
